field,m,angle,distance,relerr_offset,relerr_abs,mag
phis_m,2,5.235988,1.000000e-07,1.005632e-03,1.005632e-03,3.006499e+00
phis_m,2,5.235988,1.778279e-07,6.524172e-04,6.524172e-04,2.896425e+00
phis_m,2,5.235988,3.162278e-07,2.163501e-04,2.163501e-04,2.786351e+00
phis_m,2,5.235988,5.623413e-07,1.564776e-05,1.564776e-05,2.676278e+00
phis_m,2,5.235988,1.000000e-06,4.684656e-06,4.684656e-06,2.566204e+00
phis_m,2,5.235988,1.778279e-06,1.165139e-06,1.165139e-06,2.456130e+00
phis_m,2,5.235988,3.162278e-06,1.338546e-07,1.338546e-07,2.346057e+00
phis_m,2,5.235988,5.623413e-06,4.646690e-07,4.646690e-07,2.235983e+00
phis_m,2,5.235988,1.000000e-05,1.477165e-07,1.477165e-07,2.125909e+00
phis_m,2,5.235988,1.778279e-05,6.508664e-08,6.508664e-08,2.015835e+00
phis_m,2,5.235988,3.162278e-05,2.938689e-08,2.938689e-08,1.905761e+00
phis_m,2,5.235988,5.623413e-05,7.872429e-09,7.872429e-09,1.795686e+00
phis_m,2,5.235988,1.000000e-04,3.452137e-09,3.452137e-09,1.685611e+00
phis_m,2,5.235988,1.778279e-04,1.227916e-09,1.227916e-09,1.575534e+00
phis_m,2,5.235988,3.162278e-04,4.898629e-10,4.898630e-10,1.465456e+00
phis_m,2,5.235988,5.623413e-04,1.537835e-10,1.537834e-10,1.355374e+00
phis_m,2,5.235988,1.000000e-03,2.581829e-11,2.581829e-11,1.245288e+00
phis_m,2,5.235988,1.778279e-03,8.677329e-12,8.677329e-12,1.135196e+00
phis_m,2,5.235988,3.162278e-03,3.467165e-12,3.467165e-12,1.025096e+00
phis_m,2,5.235988,5.623413e-03,2.425983e-12,2.425547e-12,9.149898e-01
phis_m,2,5.235988,1.000000e-02,1.446387e-13,1.446387e-13,8.048892e-01
phis_m,2,5.235988,1.778279e-02,4.959007e-13,4.953657e-13,6.948402e-01
phis_m,2,5.235988,3.162278e-02,1.687860e-14,1.666680e-14,5.849808e-01
phis_m,2,5.235988,5.623413e-02,3.973292e-14,3.999341e-14,4.756838e-01
phis_m,2,5.235988,1.000000e-01,4.155130e-15,4.323644e-15,3.678763e-01
phis_m,2,5.235988,1.778279e-01,7.547403e-15,7.782355e-15,2.636539e-01
phis_m,2,5.235988,3.162278e-01,5.985717e-16,9.280460e-16,1.671882e-01
phis_m,2,5.235988,5.623413e-01,1.271285e-15,1.271285e-15,8.543389e-02
phis_m,2,5.235988,1.000000e+00,2.518204e-14,2.546372e-14,2.749605e-02
phis_m,2,5.759587,1.000000e-12,9.089931e+58,9.089931e+58,5.309895e+00
phis_m,2,5.759587,1.778279e-12,9.282354e+58,9.282354e+58,5.199822e+00
phis_m,2,5.759587,3.162278e-12,9.483099e+58,9.483099e+58,5.089748e+00
phis_m,2,5.759587,5.623413e-12,9.692719e+58,9.692719e+58,4.979674e+00
phis_m,2,5.759587,1.000000e-11,9.911815e+58,9.911815e+58,4.869601e+00
phis_m,2,5.759587,1.778279e-11,1.014105e+59,1.014105e+59,4.759527e+00
phis_m,2,5.759587,3.162278e-11,1.038113e+59,1.038113e+59,4.649453e+00
phis_m,2,5.759587,5.623413e-11,1.063286e+59,1.063286e+59,4.539380e+00
phis_m,2,5.759587,1.000000e-10,1.089710e+59,1.089710e+59,4.429306e+00
phis_m,2,5.759587,1.778279e-10,1.117480e+59,1.117480e+59,4.319233e+00
phis_m,2,5.759587,3.162278e-10,1.146704e+59,1.146704e+59,4.209159e+00
phis_m,2,5.759587,5.623413e-10,1.177496e+59,1.177496e+59,4.099085e+00
phis_m,2,5.759587,1.000000e-09,1.209988e+59,1.209988e+59,3.989012e+00
phis_m,2,5.759587,1.778279e-09,1.244325e+59,1.244325e+59,3.878938e+00
phis_m,2,5.759587,3.162278e-09,1.280666e+59,1.280666e+59,3.768865e+00
phis_m,2,5.759587,5.623413e-09,1.319195e+59,1.319195e+59,3.658791e+00
phis_m,2,5.759587,1.000000e-08,1.360113e+59,1.360113e+59,3.548717e+00
phis_m,2,5.759587,1.778279e-08,1.403652e+59,1.403652e+59,3.438644e+00
phis_m,2,5.759587,3.162278e-08,1.450070e+59,1.450070e+59,3.328570e+00
phis_m,2,5.759587,5.623413e-08,5.036061e-03,5.036061e-03,3.218496e+00
phis_m,2,5.759587,1.000000e-07,3.594058e-03,3.594058e-03,3.108423e+00
phis_m,2,5.759587,1.778279e-07,1.709583e-03,1.709583e-03,2.998349e+00
phis_m,2,5.759587,3.162278e-07,3.803194e-04,3.803194e-04,2.888276e+00
phis_m,2,5.759587,5.623413e-07,1.659926e-04,1.659926e-04,2.778202e+00
phis_m,2,5.759587,1.000000e-06,1.131967e-05,1.131967e-05,2.668128e+00
phis_m,2,5.759587,1.778279e-06,2.721508e-06,2.721508e-06,2.558055e+00
phis_m,2,5.759587,3.162278e-06,2.292864e-06,2.292864e-06,2.447981e+00
phis_m,2,5.759587,5.623413e-06,1.867315e-06,1.867315e-06,2.337907e+00
phis_m,2,5.759587,1.000000e-05,6.962947e-07,6.962947e-07,2.227833e+00
phis_m,2,5.759587,1.778279e-05,7.799628e-08,7.799628e-08,2.117759e+00
phis_m,2,5.759587,3.162278e-05,5.900003e-08,5.900003e-08,2.007684e+00
phis_m,2,5.759587,5.623413e-05,2.734431e-08,2.734431e-08,1.897608e+00
phis_m,2,5.759587,1.000000e-04,6.178979e-09,6.178979e-09,1.787531e+00
phis_m,2,5.759587,1.778279e-04,2.926124e-09,2.926124e-09,1.677452e+00
phis_m,2,5.759587,3.162278e-04,5.162737e-10,5.162740e-10,1.567369e+00
phis_m,2,5.759587,5.623413e-04,1.998214e-10,1.998213e-10,1.457281e+00
phis_m,2,5.759587,1.000000e-03,1.338680e-10,1.338682e-10,1.347183e+00
phis_m,2,5.759587,1.778279e-03,4.072965e-11,4.072985e-11,1.237071e+00
phis_m,2,5.759587,3.162278e-03,2.527602e-11,2.527616e-11,1.126937e+00
phis_m,2,5.759587,5.623413e-03,1.308207e-11,1.308207e-11,1.016771e+00
phis_m,2,5.759587,1.000000e-02,3.238854e-12,3.238687e-12,9.065640e-01
phis_m,2,5.759587,1.778279e-02,2.689089e-14,2.689089e-14,7.963130e-01
phis_m,2,5.759587,3.162278e-02,1.683484e-13,1.681678e-13,6.860489e-01
phis_m,2,5.759587,5.623413e-02,6.520685e-14,6.542201e-14,5.759025e-01
phis_m,2,5.759587,1.000000e-01,3.411262e-15,4.105201e-15,4.662692e-01
phis_m,2,5.759587,1.778279e-01,8.958319e-15,9.304235e-15,3.581723e-01
phis_m,2,5.759587,3.162278e-01,1.327215e-14,1.150986e-14,2.539487e-01
phis_m,2,5.759587,5.623413e-01,2.394212e-15,2.632976e-15,1.582107e-01
phis_m,2,5.759587,1.000000e+00,3.445551e-15,3.445551e-15,7.843761e-02
src_m,2,0.000000,1.000000e-12,4.161535e+60,3.326494e+60,4.769485e+08
src_m,2,0.000000,1.778279e-12,3.069740e+60,9.982461e+60,2.682079e+08
src_m,2,0.000000,3.162278e-12,5.298888e+60,1.764430e+59,1.508244e+08
src_m,2,0.000000,5.623413e-12,2.278810e+60,2.598834e+60,8.481477e+07
src_m,2,0.000000,1.000000e-11,1.799455e+60,1.877185e+60,4.769485e+07
src_m,2,0.000000,1.778279e-11,3.453530e+59,2.414552e+59,2.682079e+07
src_m,2,0.000000,3.162278e-11,1.445079e+51,2.864797e+59,1.508244e+07
src_m,2,0.000000,5.623413e-11,7.328974e+58,3.372246e+59,8.481477e+06
src_m,2,0.000000,1.000000e-10,2.703094e+58,1.755431e+59,4.769485e+06
src_m,2,0.000000,1.778279e-10,1.865430e+58,7.776982e+58,2.682079e+06
src_m,2,0.000000,3.162278e-10,1.718693e+58,2.866095e+58,1.508244e+06
src_m,2,0.000000,5.623413e-10,1.980403e+58,6.601336e+57,8.481477e+05
src_m,2,0.000000,1.000000e-09,5.475822e+57,1.155780e+58,4.769485e+05
src_m,2,0.000000,1.778279e-09,5.603592e+57,5.603786e+57,2.682079e+05
src_m,2,0.000000,3.162278e-09,1.033526e+57,2.581302e+57,1.508244e+05
src_m,2,0.000000,5.623413e-09,4.043373e+57,1.188939e+57,8.481477e+04
src_m,2,0.000000,1.000000e-08,5.473691e+56,4.390585e+56,4.769485e+04
src_m,2,0.000000,1.778279e-08,5.055467e+56,5.112879e+55,2.682078e+04
src_m,2,0.000000,3.162278e-08,1.445028e+54,2.774291e+56,1.508243e+04
src_m,2,0.000000,5.623413e-08,1.954401e+56,1.310387e+56,8.481472e+03
src_m,2,0.000000,1.000000e-07,4.477425e+55,1.032573e+56,4.769480e+03
src_m,2,0.000000,1.778279e-07,8.279896e+55,9.905097e+55,2.682074e+03
src_m,2,0.000000,3.162278e-07,1.097747e-04,2.136855e-04,1.508239e+03
src_m,2,0.000000,5.623413e-07,3.817195e-05,4.878885e-05,8.481433e+02
src_m,2,0.000000,1.000000e-06,7.724137e-05,1.018396e-04,4.769442e+02
src_m,2,0.000000,1.778279e-06,6.570825e-05,1.626962e-05,2.682037e+02
src_m,2,0.000000,3.162278e-06,1.244106e-05,2.635101e-06,1.508204e+02
src_m,2,0.000000,5.623413e-06,1.362329e-05,3.723781e-06,8.481098e+01
src_m,2,0.000000,1.000000e-05,3.805104e-06,6.512175e-06,4.769122e+01
src_m,2,0.000000,1.778279e-05,4.346525e-06,4.032365e-06,2.681732e+01
src_m,2,0.000000,3.162278e-05,2.768707e-06,5.305615e-06,1.507913e+01
src_m,2,0.000000,5.623413e-05,2.300004e-06,2.089948e-06,8.478333e+00
src_m,2,0.000000,1.000000e-04,3.225331e-07,4.482824e-07,4.766502e+00
src_m,2,0.000000,1.778279e-04,1.226885e-07,2.114612e-08,2.679256e+00
src_m,2,0.000000,3.162278e-04,3.630212e-07,3.526333e-08,1.505582e+00
src_m,2,0.000000,5.623413e-04,8.407434e-09,4.516054e-10,8.456466e-01
src_m,2,0.000000,1.000000e-03,5.436066e-08,3.899970e-08,4.746082e-01
src_m,2,0.000000,1.778279e-03,1.281201e-08,3.749279e-09,2.660283e-01
src_m,2,0.000000,3.162278e-03,1.210688e-08,2.198821e-08,1.488056e-01
src_m,2,0.000000,5.623413e-03,1.420183e-08,2.111412e-08,8.295690e-02
src_m,2,0.000000,1.000000e-02,8.480375e-09,1.052498e-09,4.599796e-02
src_m,2,0.000000,1.778279e-02,1.521145e-09,2.506987e-09,2.528502e-02
src_m,2,0.000000,3.162278e-02,2.902691e-09,1.827737e-09,1.370804e-02
src_m,2,0.000000,5.623413e-02,1.021602e-10,3.271164e-10,7.268798e-03
src_m,2,0.000000,1.000000e-01,1.607758e-10,3.282916e-10,3.719033e-03
src_m,2,0.000000,1.778279e-01,7.485926e-11,3.185281e-10,1.794323e-03
src_m,2,0.000000,3.162278e-01,2.117668e-10,3.103505e-10,7.823980e-04
src_m,2,0.000000,5.623413e-01,1.416701e-10,1.084514e-10,2.773102e-04
src_m,2,0.000000,1.000000e+00,9.039516e-10,9.039516e-10,3.524218e-05
src_m,2,0.523599,1.000000e-12,2.244218e+61,1.236675e+61,1.984622e+07
src_m,2,0.523599,1.778279e-12,6.352149e+60,1.952123e+61,1.116035e+07
src_m,2,0.523599,3.162278e-12,1.836364e+60,1.835312e+60,6.275927e+06
src_m,2,0.523599,5.623413e-12,1.462661e+60,4.583389e+59,3.529213e+06
src_m,2,0.523599,1.000000e-11,3.569713e+59,1.347658e+60,1.984622e+06
src_m,2,0.523599,1.778279e-11,3.590530e+59,5.722072e+59,1.116035e+06
src_m,2,0.523599,3.162278e-11,9.816770e+58,3.308232e+59,6.275927e+05
src_m,2,0.523599,5.623413e-11,1.976172e+59,1.769670e+59,3.529213e+05
src_m,2,0.523599,1.000000e-10,1.098171e+53,6.069080e+58,1.984622e+05
src_m,2,0.523599,1.778279e-10,8.825734e+58,5.591665e+58,1.116035e+05
src_m,2,0.523599,3.162278e-10,2.575890e+58,2.979681e+58,6.275926e+04
src_m,2,0.523599,5.623413e-10,3.187905e+58,9.652518e+57,3.529212e+04
src_m,2,0.523599,1.000000e-09,1.098171e+54,3.751810e+57,1.984622e+04
src_m,2,0.523599,1.778279e-09,1.007505e+58,1.683657e+58,1.116035e+04
src_m,2,0.523599,3.162278e-09,7.307975e+56,7.327705e+57,6.275921e+03
src_m,2,0.523599,5.623413e-09,3.032822e+57,1.410074e+57,3.529208e+03
src_m,2,0.523599,1.000000e-08,8.815716e+55,6.357532e+56,1.984617e+03
src_m,2,0.523599,1.778279e-08,1.361934e+56,9.588844e+56,1.116030e+03
src_m,2,0.523599,3.162278e-08,6.249849e+56,2.109569e+56,6.275878e+02
src_m,2,0.523599,5.623413e-08,5.190187e-03,9.205528e-04,3.529166e+02
src_m,2,0.523599,1.000000e-07,4.436972e-04,4.150382e-04,1.984577e+02
src_m,2,0.523599,1.778279e-07,1.192832e-03,3.868909e-05,1.115991e+02
src_m,2,0.523599,3.162278e-07,4.454232e-04,1.011789e-04,6.275502e+01
src_m,2,0.523599,5.623413e-07,2.980298e-04,2.264839e-04,3.528804e+01
src_m,2,0.523599,1.000000e-06,1.316086e-04,1.249190e-04,1.984229e+01
src_m,2,0.523599,1.778279e-06,2.845643e-05,1.049678e-04,1.115658e+01
src_m,2,0.523599,3.162278e-06,2.320564e-05,4.307643e-05,6.272319e+00
src_m,2,0.523599,5.623413e-06,6.990553e-06,2.239690e-05,3.525765e+00
src_m,2,0.523599,1.000000e-05,9.086267e-06,4.078537e-06,1.981335e+00
src_m,2,0.523599,1.778279e-05,3.904152e-06,2.193413e-06,1.112909e+00
src_m,2,0.523599,3.162278e-05,1.613635e-06,7.170552e-07,6.246272e-01
src_m,2,0.523599,5.623413e-05,6.323393e-07,7.513129e-07,3.501166e-01
src_m,2,0.523599,1.000000e-04,5.096260e-07,1.275719e-07,1.958182e-01
src_m,2,0.523599,1.778279e-04,5.371197e-07,7.462657e-07,1.091202e-01
src_m,2,0.523599,3.162278e-04,3.862588e-07,7.869511e-08,6.043670e-02
src_m,2,0.523599,5.623413e-04,2.374676e-07,1.678228e-07,3.313030e-02
src_m,2,0.523599,1.000000e-03,4.826695e-08,2.292665e-08,1.784514e-02
src_m,2,0.523599,1.778279e-03,5.072629e-08,1.168738e-07,9.320048e-03
src_m,2,0.523599,3.162278e-03,4.091035e-09,5.549067e-09,4.596443e-03
src_m,2,0.523599,5.623413e-03,5.023565e-09,2.288893e-08,2.010621e-03
src_m,2,0.523599,1.000000e-02,2.937861e-08,2.996202e-08,6.270507e-04
src_m,2,0.523599,1.778279e-02,2.244299e-08,3.878725e-08,8.029163e-05
src_m,2,0.523599,3.162278e-02,1.885371e-09,1.227257e-09,4.071134e-04
src_m,2,0.523599,5.623413e-02,2.138309e-10,4.911137e-10,5.196681e-04
src_m,2,0.523599,1.000000e-01,6.545691e-11,1.021037e-11,5.119828e-04
src_m,2,0.523599,1.778279e-01,1.307239e-10,1.086359e-10,4.398821e-04
src_m,2,0.523599,3.162278e-01,2.961066e-11,1.119105e-11,3.440638e-04
src_m,2,0.523599,5.623413e-01,6.351365e-12,4.729943e-12,2.602810e-04
src_m,2,0.523599,1.000000e+00,3.846184e-12,1.028281e-11,1.717336e-04
src_m,2,1.047198,1.000000e-12,1.049558e+61,2.266318e+61,3.945799e+06
src_m,2,1.047198,1.778279e-12,4.834998e+60,4.073749e+60,2.218886e+06
src_m,2,1.047198,3.162278e-12,4.454677e+60,5.282672e+60,1.247771e+06
src_m,2,1.047198,5.623413e-12,2.756556e+60,4.424496e+60,7.016734e+05
src_m,2,1.047198,1.000000e-11,2.836073e+60,5.523474e+52,3.945799e+05
src_m,2,1.047198,1.778279e-11,4.354980e+59,6.662254e+59,2.218886e+05
src_m,2,1.047198,3.162278e-11,2.006210e+59,6.289154e+58,1.247771e+05
src_m,2,1.047198,5.623413e-11,5.545204e+59,7.103950e+59,7.016733e+04
src_m,2,1.047198,1.000000e-10,2.421050e+59,1.703026e+59,3.945799e+04
src_m,2,1.047198,1.778279e-10,1.569037e+59,1.961308e+59,2.218885e+04
src_m,2,1.047198,3.162278e-10,3.614240e+58,5.662841e+57,1.247771e+04
src_m,2,1.047198,5.623413e-10,3.106082e+54,3.330107e+58,7.016728e+03
src_m,2,1.047198,1.000000e-09,3.068418e+58,1.294057e+58,3.945794e+03
src_m,2,1.047198,1.778279e-09,3.523365e+57,2.825566e+58,2.218881e+03
src_m,2,1.047198,3.162278e-09,3.782966e+57,3.782963e+57,1.247766e+03
src_m,2,1.047198,5.623413e-09,5.172913e+57,6.029505e+57,7.016682e+02
src_m,2,1.047198,1.000000e-08,1.542983e+57,2.708083e+57,3.945749e+02
src_m,2,1.047198,1.778279e-08,1.374291e+57,4.164725e+56,2.218837e+02
src_m,2,1.047198,3.162278e-08,1.855774e-02,4.061620e-03,1.247724e+02
src_m,2,1.047198,5.623413e-08,3.866159e-03,1.585014e-03,7.016275e+01
src_m,2,1.047198,1.000000e-07,6.387576e-04,1.884900e-03,3.945357e+01
src_m,2,1.047198,1.778279e-07,2.042636e-03,1.174421e-03,2.218460e+01
src_m,2,1.047198,3.162278e-07,1.012471e-03,5.515451e-04,1.247361e+01
src_m,2,1.047198,5.623413e-07,8.965570e-04,3.956445e-04,7.012791e+00
src_m,2,1.047198,1.000000e-06,1.702411e-06,1.656749e-04,3.942017e+00
src_m,2,1.047198,1.778279e-06,4.693262e-05,1.798439e-04,2.215265e+00
src_m,2,1.047198,3.162278e-06,4.011547e-05,1.121837e-04,1.244311e+00
src_m,2,1.047198,5.623413e-06,6.600997e-07,2.162030e-05,6.983735e-01
src_m,2,1.047198,1.000000e-05,3.189626e-05,2.076072e-05,3.914408e-01
src_m,2,1.047198,1.778279e-05,2.005591e-06,4.410645e-06,2.189102e-01
src_m,2,1.047198,3.162278e-05,5.663984e-06,4.565771e-06,1.219594e-01
src_m,2,1.047198,5.623413e-05,4.239772e-06,7.124950e-08,6.751032e-02
src_m,2,1.047198,1.000000e-04,1.294278e-06,9.984110e-07,3.696169e-02
src_m,2,1.047198,1.778279e-04,6.882371e-07,1.456860e-06,1.985328e-02
src_m,2,1.047198,3.162278e-04,2.226226e-07,2.760747e-07,1.030285e-02
src_m,2,1.047198,5.623413e-04,2.395579e-07,2.014022e-07,5.002595e-03
src_m,2,1.047198,1.000000e-03,5.638101e-08,1.806882e-07,2.092397e-03
src_m,2,1.047198,1.778279e-03,1.100110e-07,2.196410e-07,5.262374e-04
src_m,2,1.047198,3.162278e-03,2.156162e-08,2.845360e-07,2.840892e-04
src_m,2,1.047198,5.623413e-03,5.680670e-09,1.840279e-08,6.693323e-04
src_m,2,1.047198,1.000000e-02,5.697867e-10,3.522042e-09,8.154407e-04
src_m,2,1.047198,1.778279e-02,2.992887e-09,2.310595e-09,8.269140e-04
src_m,2,1.047198,3.162278e-02,1.481955e-10,2.317490e-10,7.625054e-04
src_m,2,1.047198,5.623413e-02,2.199117e-10,3.619726e-11,6.557466e-04
src_m,2,1.047198,1.000000e-01,2.279746e-11,2.040408e-11,5.281538e-04
src_m,2,1.047198,1.778279e-01,6.381312e-12,1.699314e-11,4.005143e-04
src_m,2,1.047198,3.162278e-01,1.428363e-11,1.229610e-11,2.981243e-04
src_m,2,1.047198,5.623413e-01,5.902740e-12,7.487854e-12,2.024267e-04
src_m,2,1.047198,1.000000e+00,1.880024e-12,5.693110e-12,1.195802e-04
src_m,2,1.570796,1.000000e-12,1.359116e+70,3.392356e+69,7.599553e-03
src_m,2,1.570796,1.778279e-12,2.556719e+69,1.039365e+69,7.438892e-03
src_m,2,1.570796,3.162278e-12,2.994492e+60,4.013567e+68,7.278208e-03
src_m,2,1.570796,5.623413e-12,3.586517e+68,1.063397e+68,7.117511e-03
src_m,2,1.570796,1.000000e-11,7.734447e+67,5.240092e+66,6.956808e-03
src_m,2,1.570796,1.778279e-11,1.773105e+67,1.495051e+67,6.796100e-03
src_m,2,1.570796,3.162278e-11,4.704548e+66,8.672060e+66,6.635391e-03
src_m,2,1.570796,5.623413e-11,3.355419e+66,6.244915e+66,6.474680e-03
src_m,2,1.570796,1.000000e-10,1.223150e+66,5.075681e+65,6.313968e-03
src_m,2,1.570796,1.778279e-10,4.686310e+65,3.527793e+65,6.153256e-03
src_m,2,1.570796,3.162278e-10,7.357876e+63,5.427128e+64,5.992543e-03
src_m,2,1.570796,5.623413e-10,1.444381e+64,3.160054e+64,5.831831e-03
src_m,2,1.570796,1.000000e-09,3.843075e+60,1.434814e+64,5.671118e-03
src_m,2,1.570796,1.778279e-09,3.822420e+63,7.370726e+63,5.510405e-03
src_m,2,1.570796,3.162278e-09,8.685392e+62,5.516824e+62,5.349693e-03
src_m,2,1.570796,5.623413e-09,7.231828e+62,2.883071e+62,5.188980e-03
src_m,2,1.570796,1.000000e-08,1.694363e+61,2.409390e+62,5.028267e-03
src_m,2,1.570796,1.778279e-08,5.307829e+61,3.737463e+61,4.867555e-03
src_m,2,1.570796,3.162278e-08,1.274164e+01,7.568259e+01,4.706842e-03
src_m,2,1.570796,5.623413e-08,3.593189e+01,9.226560e+01,4.546129e-03
src_m,2,1.570796,1.000000e-07,6.239469e+00,2.613456e+01,4.385417e-03
src_m,2,1.570796,1.778279e-07,1.194140e+01,6.029131e+00,4.224704e-03
src_m,2,1.570796,3.162278e-07,5.702058e-01,6.434884e-01,4.063991e-03
src_m,2,1.570796,5.623413e-07,6.153027e-02,5.814608e-01,3.903279e-03
src_m,2,1.570796,1.000000e-06,1.419627e-01,2.798163e-02,3.742566e-03
src_m,2,1.570796,1.778279e-06,7.819030e-02,5.432188e-02,3.581853e-03
src_m,2,1.570796,3.162278e-06,3.015908e-02,7.295731e-03,3.421141e-03
src_m,2,1.570796,5.623413e-06,2.058725e-03,5.089209e-03,3.260428e-03
src_m,2,1.570796,1.000000e-05,3.625123e-03,2.822429e-03,3.099715e-03
src_m,2,1.570796,1.778279e-05,2.854680e-05,2.293048e-04,2.939003e-03
src_m,2,1.570796,3.162278e-05,1.292827e-04,1.536413e-04,2.778290e-03
src_m,2,1.570796,5.623413e-05,1.822506e-05,1.325440e-04,2.617577e-03
src_m,2,1.570796,1.000000e-04,1.122699e-06,1.741479e-05,2.456865e-03
src_m,2,1.570796,1.778279e-04,1.652582e-06,9.802896e-07,2.296152e-03
src_m,2,1.570796,3.162278e-04,1.032570e-06,1.682728e-06,2.135438e-03
src_m,2,1.570796,5.623413e-04,1.067767e-06,3.400684e-07,1.974724e-03
src_m,2,1.570796,1.000000e-03,1.795988e-07,2.753510e-07,1.814007e-03
src_m,2,1.570796,1.778279e-03,2.134855e-08,1.130825e-08,1.653282e-03
src_m,2,1.570796,3.162278e-03,1.124566e-08,5.127769e-09,1.492537e-03
src_m,2,1.570796,5.623413e-03,2.852796e-09,2.580292e-09,1.331743e-03
src_m,2,1.570796,1.000000e-02,2.137786e-09,6.779553e-10,1.170841e-03
src_m,2,1.570796,1.778279e-02,1.341298e-10,6.212257e-10,1.009738e-03
src_m,2,1.570796,3.162278e-02,4.425535e-10,4.231060e-10,8.484363e-04
src_m,2,1.570796,5.623413e-02,1.252041e-10,2.625240e-11,6.877302e-04
src_m,2,1.570796,1.000000e-01,3.669570e-12,2.637990e-11,5.317917e-04
src_m,2,1.570796,1.778279e-01,1.264051e-12,6.606557e-12,3.938808e-04
src_m,2,1.570796,3.162278e-01,5.336705e-12,3.878287e-13,2.929179e-04
src_m,2,1.570796,5.623413e-01,5.061807e-12,4.584945e-12,1.708489e-04
src_m,2,1.570796,1.000000e+00,7.096325e-12,7.126956e-12,3.516561e-04
src_m,2,2.094395,1.000000e-12,4.935177e+60,1.050808e+61,3.945799e+06
src_m,2,2.094395,1.778279e-12,4.834998e+60,8.147497e+60,2.218886e+06
src_m,2,2.094395,3.162278e-12,3.491092e+59,6.329423e+60,1.247771e+06
src_m,2,2.094395,5.623413e-12,1.347716e+60,1.025738e+60,7.016734e+05
src_m,2,2.094395,1.000000e-11,2.836073e+60,5.523452e+52,3.945800e+05
src_m,2,2.094395,1.778279e-11,9.392549e+59,6.825981e+58,2.218886e+05
src_m,2,2.094395,3.162278e-11,1.746674e+53,2.006252e+59,1.247771e+05
src_m,2,2.094395,5.623413e-11,5.834918e+59,3.106082e+53,7.016735e+04
src_m,2,2.094395,1.000000e-10,1.569547e+59,9.849798e+58,3.945800e+04
src_m,2,2.094395,1.778279e-10,2.692869e+58,1.463228e+58,2.218887e+04
src_m,2,2.094395,3.162278e-10,5.420918e+58,2.373652e+58,1.247772e+04
src_m,2,2.094395,5.623413e-10,1.143296e+58,1.404253e+58,7.016740e+03
src_m,2,2.094395,1.000000e-09,2.059915e+58,3.594943e+58,3.945805e+03
src_m,2,2.094395,1.778279e-09,1.525007e+58,3.774745e+58,2.218892e+03
src_m,2,2.094395,3.162278e-09,3.237778e+57,4.293152e+57,1.247777e+03
src_m,2,2.094395,5.623413e-09,4.702750e+57,3.106056e+55,7.016786e+02
src_m,2,2.094395,1.000000e-08,3.983553e+57,6.355779e+56,3.945850e+02
src_m,2,2.094395,1.778279e-08,5.351701e+56,5.382462e+56,2.218935e+02
src_m,2,2.094395,3.162278e-08,3.469803e-03,4.448356e-03,1.247819e+02
src_m,2,2.094395,5.623413e-08,2.462892e-04,2.136222e-03,7.017193e+01
src_m,2,2.094395,1.000000e-07,4.134124e-05,4.488645e-03,3.946242e+01
src_m,2,2.094395,1.778279e-07,1.870860e-03,2.671120e-03,2.219313e+01
src_m,2,2.094395,3.162278e-07,3.959026e-04,3.558457e-04,1.248182e+01
src_m,2,2.094395,5.623413e-07,7.110766e-05,6.252968e-05,7.020677e+00
src_m,2,2.094395,1.000000e-06,1.985054e-04,4.564961e-05,3.949581e+00
src_m,2,2.094395,1.778279e-06,5.168479e-05,1.592306e-05,2.222507e+00
src_m,2,2.094395,3.162278e-06,3.799121e-05,4.347626e-05,1.251232e+00
src_m,2,2.094395,5.623413e-06,3.937054e-05,3.127703e-05,7.049733e-01
src_m,2,2.094395,1.000000e-05,1.494333e-05,2.706386e-06,3.977191e-01
src_m,2,2.094395,1.778279e-05,2.427824e-06,4.495663e-06,2.248671e-01
src_m,2,2.094395,3.162278e-05,3.044072e-06,6.095429e-06,1.275949e-01
src_m,2,2.094395,5.623413e-05,4.389890e-06,1.727803e-06,7.282437e-02
src_m,2,2.094395,1.000000e-04,8.695856e-08,5.887856e-08,4.195431e-02
src_m,2,2.094395,1.778279e-04,7.122281e-07,2.317838e-07,2.452447e-02
src_m,2,2.094395,3.162278e-04,4.432591e-08,1.313171e-07,1.465262e-02
src_m,2,2.094395,5.623413e-04,1.044037e-08,1.996556e-08,9.030936e-03
src_m,2,2.094395,1.000000e-03,3.194925e-08,9.493765e-08,5.799305e-03
src_m,2,2.094395,1.778279e-03,1.739402e-08,4.101936e-08,3.911700e-03
src_m,2,2.094395,3.162278e-03,1.906048e-08,1.371263e-08,2.779896e-03
src_m,2,2.094395,5.623413e-03,3.832450e-10,7.922985e-09,2.073095e-03
src_m,2,2.094395,1.000000e-02,4.391176e-10,2.395084e-09,1.605244e-03
src_m,2,2.094395,1.778279e-02,1.504032e-09,1.019586e-09,1.271664e-03
src_m,2,2.094395,3.162278e-02,6.144598e-10,2.976407e-11,1.013482e-03
src_m,2,2.094395,5.623413e-02,1.687455e-10,2.674600e-10,7.980656e-04
src_m,2,2.094395,1.000000e-01,5.556031e-11,2.104459e-11,6.096945e-04
src_m,2,2.094395,1.778279e-01,3.628167e-12,3.403818e-12,4.484581e-04
src_m,2,2.094395,3.162278e-01,1.608778e-11,1.014394e-11,3.295233e-04
src_m,2,2.094395,5.623413e-01,4.776313e-12,2.313049e-12,2.267668e-04
src_m,2,2.094395,1.000000e+00,1.548655e-11,6.405382e-12,1.666650e-04
